sku,nombre_producto,n_puntos,beta,alpha,r2
104517950,"HELADO CHOCOLATE SUIZO COPPELIA 4,5 l",51.0,2.7415024337033906,-21.249051224619837,0.0318598919446286
104517960,"HELADO PIÑA AGUA COPPELIA 4,5 l",51.0,-1.0030579579303718,10.94929408298889,0.002855067561780366
104517970,"HELADO FRAMBUESA AGUA COPPELIA 4,5 l",52.0,-0.45573268974459646,6.372836748420678,0.0014180672722067
104518070,STRUDEL MANZANA PAGNIFIQUE 56 g,68.0,2.4381318171983493,-17.16924175114068,0.041896159385237816
104518180,TAZA Y PLATO ESPRESSO PREMIUM LAVAZZA,14.0,-1.7091010515780043,18.023444775309894,0.15860430522990734
104518190,TAZA Y PLATO AMERICANO PREMIUM LAVAZZA,15.0,-3.537558667954971,35.62072163626123,0.5977615792230013
104518200,TAZA Y PLATO CAPPUCCINO PREMIUM LAVAZZA,18.0,-0.50801461481567,6.4510451266108015,0.014271155655762976
104518210,VASO DOBLE FONDO LAVAZZA 140 cc,1.0,,,
104518220,MUG LAVAZZA,3.0,-1.3780709148395527,14.740983574227862,0.7692871817199234
104518330,WAFFLE BERLYS 90 g,88.0,0.5847893676565444,-2.674400826515164,0.0016522913890372902
104518410,CAFE INST LIOFILIZADO LAVAZZA STICK 2 g,42.0,4.040874290006968,-45.74271489579986,0.2895139464065355
104518450,QUESO GAUDA AMMERLAND 3 kg,50.0,-6.950429359583669,66.68688159278192,0.022935878918123737
104518500,ACEITUNA RELLENA PIMENTON 950 g,2.0,-1.000000000000008,10.396963537967071,1.0
104518550,FILTRO BEST PROTECT,1.0,,,
104518690,PUNTA PALETA CERTIFIED ANGUS BEEF,19.0,2.690836966750592,-21.806210286782257,0.27849579371006894
104518710,DONUT RELLENA CREMA POPPIES 68 g,56.0,-4.461841967161818,43.05315022054275,0.2869494741395485
104518830,TOMAHAWK CERTIFIED ANGUS BEEF,17.0,-0.015587020273437854,3.5910039315764335,0.00022907282645884565
104518870,TILAPIA FILETE S/P 1kg 140-200g IMPORTAD,62.0,1.057636358263909,-5.845717379167092,0.0010964253571967974
104518880,PANGASIUS FILETE S/P 1kg 170-220g IMPORT,81.0,-6.388245667940174,56.14179983858562,0.1768709107379385
104518890,SURTIDO MARISCOS SILVER  1kg IMPORTADO,86.0,0.5895584845872878,-1.0921692818200885,0.0013923106338684591
104518900,REINETA FILETE S/P S/E 1kg 200-400 g IMP,98.0,-3.3710565555703513,34.41756634100594,0.00859157918849618
104518910,PULPA JUGO FRUTILLA C/AZUCAR 1 kg,100.0,4.036299297337222,-29.259200134027672,0.04368787603671926
104518920,MERLUZA C/P S/E  1 kg 170-220g IMPORTADA,95.0,-3.8115993665441663,36.37436331339639,0.044657393950732246
104518950,PULPA JUGO CHIRIMOYA C/AZUCAR 1 kg,60.0,0.9697958700792371,-5.6921265503621985,0.003024511250820211
104518960,PULPA JUGO MELON TUNA C/AZUCAR 1 KG C10,44.0,6.947831405614652,-55.006048157389166,0.12743447068519032
104518970,PULPA JUGO MANGO C/AZUCAR 1 kg,118.0,5.117677950805575,-39.5865377096732,0.033966625429548335
104518980,SURTIDO MARISCOS GOLD  1kg IMPORTADO,66.0,4.839715341436243,-35.87205391219828,0.05520579848072479
104518990,ANILLOS CALAMAR IQF 1kg IMPORTADO,37.0,4.798390040893341,-39.720255947933126,0.05105944491713766
104519060,PECHUGA DESHUESADA DE POLLO 2 KG,17.0,-5.539694892721034,49.95612069307256,0.11904881088870527
104519090,"QUESO REGGIANITO LA PAULINA 7,5 kg",93.0,-10.873466198462623,103.23092072710938,0.12489343800397565
104519110,PULPA JUGO FRAMBUESA S/AZUCAR 1 kg,34.0,4.4684729660549465,-37.1550422822227,0.08766987668659004
104519120,PULPA JUGO MANGO S/AZUCAR 1 kg,33.0,11.353560870956914,-93.38299870159797,0.3857328756733471
104519130,CAFE ORGANICO HUMECO LAVAZZA 1 KG,36.0,-1.3405351249974582,16.362708862721874,0.05841015883098507
104519180,TRUTRO ENTERO INTERFOLIADO BRASIL 15 kg,122.0,-1.967521783913582,21.48397970358727,0.02774766707620305
104519220,CARNE MOLIDA 4% MG 1 KG,91.0,0.38860252232360176,0.4412277297491715,0.0011599082950548782
104519230,POLLO DESMECHADO 1 kg,72.0,-0.5225534726867684,6.773973084479326,0.0010321419169902776
104519250,ACEITE VEGETAL LOS SILOS 900 ml,91.0,4.910965367470191,-32.55576381725224,0.08221024525783498
104519290,CAMARON CRUDO PELADO DESVENADO 36/40 1KG,112.0,6.357854087944622,-53.5162897560515,0.07124799286764624
104519330,HAMBURGUESA CERTIFIED ANGUS BEEF 113 g,15.0,-1.0629104815463701,13.051024081392798,0.0005267120350474192
104519360,HAMBURGUESA CERTIFIED ANGUS BEEF 225 g,6.0,-1.3431147659255283,14.120681023544556,0.029496018403888335
104519410,ACEITE MARAVILLA 5 l,4.0,4.658336837359854e-15,1.609437912434065,
104519480,CALAMAR VAINA IQF 1 KG IMPORTADO,20.0,1.5552819668925575,-10.625136445234206,0.021179597600822442
104519510,PULPA JUGO LIMON S/AZUCAR 1 kg,79.0,-3.7898915231481,35.176019088514444,0.040070797277997124
104519580,"ESPINACA IQF ARDO 2,5 kg",68.0,2.354489411003597,-14.689655559617863,0.020357690526068353
104519590,"ESPINACA A LA CREMA IQF ARDO 2,5 kg",61.0,2.109545731802381,-13.304783661147212,0.04427717511472567
104519600,"PIMENTON ROJO JULIANAS IQF ARDO 2,5 kg",75.0,-14.185053417393341,119.19626282624446,0.2303477609962216
104519610,"PIMENTON VERDE JULIANAS IQF ARDO 2,5 kg",54.0,1.584910354271818,-9.805075986864962,0.005921311821158788
104519640,"MEZCLA ASIATICA VERDURAS IQF ARDO 2,5 kg",14.0,0.38187614137038334,-0.44490086668575524,0.0060523158930581985
104519650,CHOCLO GRANO IQF ARDO 1 kg,130.0,-1.025422572839292,12.338563860097029,0.002139735233261483
104519690,ARVEJAS IQF ARDO 1 kg,89.0,-0.07672039937373641,4.365349985398496,6.626246133798449e-06
104519700,HABAS FINAS IQF ARDO 1 kg,89.0,-3.0767883544578303,29.029320181892228,0.03320328993403757
104519710,"FONDOS ALCACHOFAS IQF ARDO 2,5 kg",62.0,-2.81782490357646,27.35656209424601,0.027153279180632994
104519740,"CEBOLLA RODAJAS IQF ARDO 2,5 kg",28.0,-20.747606643971526,167.9508845361619,0.2543522822870624
104519750,"CEBOLLA CUBOS IQF ARDO 2,5 kg",38.0,12.366835958493011,-95.15196577740473,0.49965402142931026
104519800,LECHE DESCREMADA COLUN 1 l,45.0,5.256194785485465,-33.552243137203234,0.0693304735551707
104519840,CARNE MOLIDA 6% MG 1 KG,101.0,0.2658088649845807,2.2571696813581186,5.333740202022977e-05
104519850,ACEITUNA NEGRA DESH BAJA EN SODIO 850 g,46.0,2.0203204577964735,-11.616392032778528,0.010400647867791341
104519860,SALMON AHUMADO LAMINADO 500g cong,93.0,3.5071034352946784,-31.976865732368328,0.021981697263658537
104519920,ARROZ G1 MIRAFLORES 1 kg,99.0,10.15393754635589,-72.67586143441734,0.1176242369841524
104519930,"QUESO GAUDA MOLFINO 3,9 kg",107.0,-9.081387125041681,83.63331331403818,0.28293224692474883
104520060,DURAZNO MITADES ZANAFOODS 3 kg,69.0,2.6598064438858713,-16.866212161587804,0.06432965411480364
104520070,DURAZNO TROCITOS ZANAFOODS 3 kg,62.0,5.615131348608528,-40.374383244552725,0.08910421162309096
104520080,COCTEL DE FRUTA 3 kg,5.0,0.03528776337735552,3.2044438259465577,0.00022629167718867527
104520350,PLACA 30x30 cm LAVAZZA,8.0,-0.6687481017060678,8.353409696586896,0.2742251309818263
104520360,LETRERO UNA CARA 45x45 cm LAVAZZA,1.0,,,
104520470,SALMON PORCION S/P 5 kg 170-200g cong,13.0,-7.945126177707527,78.38243526804689,0.03447035296353608
104520490,ACEITUNA SEVILLANA RODAJA 936 g,87.0,-23.73849259892112,205.28955136400717,0.23918438574548959
104520530,"SWEET POTATO CAMOTE AVIKO 2,27 kg",67.0,2.1389517000857636,-14.302781257946492,0.06512586766891255
104520580,ENTRAÑA CHOICE USA,28.0,-5.666175667587303,60.73255543838491,0.11226855259463538
104520620,ARROZ G2 TUCAPEL NACIONAL 2 kg,84.0,7.555954572739599,-52.31375810568919,0.07506073118523426
104520680,NUGGET CROCANTE SADIA 3 kg,95.0,3.9201938968635797,-27.491119807438675,0.020843102395483305
104520690,MUG PROMOCION COPEC LAVAZZA,1.0,,,
104520700,POROTO VERDE CORTE FRANCES ARDO 1 kg,92.0,-4.586281983750878,39.84929015661605,0.04588122221169705
104520710,BROCOLI ARDO 1 kg,86.0,-20.51412445379579,170.48736731209746,0.16682771720383885
104520730,"HAMBURGUESA VEGETARIANA ARDO 1,2 kg 75 g",76.0,6.703124530364485,-56.461077048530484,0.1370412799191177
104520790,"QUESO MOZZARELLA HEBRA LEPRINO 6,8 kg",78.0,-2.4572737485636167,27.324484728179293,0.0210438284365386
104520830,PAN BAGUETTE SANDWICH PAGNIFIQUE 133 g,74.0,-6.551583561684592,56.15307682551499,0.01732549808882474
104520850,PECHUGA POLLO MARINADA DESH NAC 18 kg,56.0,-2.539252358535877,26.8323595996888,0.035206459390187475
104520880,PECHUGA POLLO COC GRILL 10 KG 80-140 G,49.0,-0.5180763440184788,9.7315426378162,0.001165725774236866
104520910,CAFE MOL ESPRESSO DESCAF LAVAZZA POD 8 g,34.0,0.15772840448499342,0.5721055551975719,0.16679389662553304
104520960,"PAPEL ANTIGRASA LONDON 30,5 cm",5.0,,,
104520970,PAN HAMBURGUESA DE PAPA MARTINS 10 CM,102.0,3.061865595821496,-23.27969744629533,0.01527149146076632
104520990,AZUCAR G2 IANSA 25 kg,42.0,78.00735425841938,-557.5591587631216,0.26964376561959963
104521030,CAPSULA DESCAFEINADO LAVAZZA 8 g,46.0,0.10496922054722711,0.32836700935188395,0.009843282667100313
104521060,CHOCOLATE EN POLVO LAVAZZA 20 g,20.0,-0.7722757106600211,8.932394845586108,7.463323110833013e-05
104521090,"PROFITEROL CREMA POPPIES 12,5 g",98.0,0.08755129654566846,2.364763002218718,5.131101719809164e-05
104521100,MINI DONUT MOSTACILLA POPPIES 31 g,50.0,-0.4780555517127642,7.026971498010513,0.00040900081076258545
104521140,"CAFE STICK NESCAFE 1,8 g",71.0,1.0824540276217316,-10.322133428398908,0.033535747141504625
104521200,AZUCAR MINI IANSA 5 g,81.0,1.438814712109131,-8.199012006297018,0.007049587124324664
104521210,ALMENDRA GRAJEADA VIZZIO 10 kg,11.0,-3.1029383178899295,32.41304975084111,0.18909587874296288
104521430,PULPA PIERNA CERDO 1/16 IWP BRASIL 21 kg,93.0,-1.3278377138600663,16.487251400892312,0.04898994186096147
104521580,SALSA CHOCOLATE 1 l,70.0,0.524081941610487,-1.005400087000403,0.00024332063750914448
104521590,SALSA CARAMELO 1 l,60.0,-7.0263298140082435,59.97756532358221,0.023458941448077468
104521600,SALSA FRAMBUESA 1 l,60.0,7.184713323972803,-54.25273414496675,0.07743234064962848
104521640,ACEITE OLIVA NUTRICAMPO 5 l,94.0,-0.9130886060666825,12.56577037644094,0.007628739298702924
104521670,ATUN STEAK IVP 210 - 240 GR CJ 5 KG,85.0,-7.676122308853651,74.14386416468399,0.14024696602300155
104521710,DONUT RELLENA DULCE LECHE POPPIES 66 g,96.0,-3.6966414233791713,36.68187557535714,0.07653839659031594
104521720,PAN HAMBURGUESA BRIOCHE 12 CM,97.0,-6.0506928151909145,54.77064721495928,0.0647324547968361
104521730,ARROLLADO JAMON QUESO 2 kg,39.0,2.633667258209093,-22.45222916105225,0.08834513747626453
104521750,ENTRAÑA S/PIEL CERTIFIED ANGUS BEEF,29.0,12.900931310989865,-132.39712273837608,0.42578168426210083
104521770,"CHOCLO GRANO IQF ARDO 2,5 kg",125.0,-0.6219706482739003,9.766955452465782,0.000912744982021861
104521820,ARROLLADO PRIMAVERA 2 kg,78.0,-1.7264434604648313,17.827691694344775,0.02450850492443296
104521840,"TOCINO LAMINADO SUGARDALE 6,8 kg",95.0,-12.479356612527523,118.32931704411038,0.31573275767111747
104521960,ACEITE MARAVILLA MINI RELKON 8 ml,63.0,6.998754477700065,-55.65470139827242,0.2390108495420818
104521980,AZUCAR G2 IANSA 5 kg,58.0,3.9777741577879766,-25.30152064407629,0.050584032421413606
104522020,GALLETA DONUTS LECHE COSTA 100 g,41.0,3.242977627646901,-27.740835505698602,0.07011473321454596
104522040,HUEVO EXTRA BLANCO,65.0,-0.42735707114834,8.058690322998222,0.007429364247904549
104522050,HUEVO MEDIANO,63.0,0.26298053137807126,3.4444945547853805,0.005687292547411812
104522060,KETCHUP SACHET HELLMANNS 8 G,22.0,3.5215986128599055,-27.78018232318883,0.259687579102812
104522080,LIMONETA MINI RELKON 10 ml,63.0,10.462602750362233,-79.08914412850294,0.22422912277880946
104522090,MANJAR MINI COLUN 20 g,32.0,-28.12258759107109,242.09049982517678,0.11981663084467961
104522160,MERMELADA MINI MORA RELKON 25 g,14.0,4.894476940409167,-38.102753118069174,0.005478389469868057
104522190,SAL MINI PORCION RELKON 1 g,85.0,8.427095017382555,-64.33620442231545,0.12089790912478308
104522200,"SUCRALOSA MINI IANSA 0,5 G",62.0,4.808195285520549,-41.41900581359606,0.04103348320689679
104522320,"SALSA DE CHOCOLATE TORANI 1,89 l",41.0,2.8753754421436506,-24.510160555132096,0.10427491832606685
104522330,SYRUP CARAMELO TORANI 750 ml,72.0,-1.0446392249705958,11.54849018129723,0.0016098957648767313
104522340,SYRUP AVELLANA TORANI 750 ml,65.0,-4.284986341038122,41.885708019303046,0.020841325505306593
104522350,SYRUP COCO TORANI 750 ml,34.0,-0.11884652075478376,2.9795708956449705,4.373793337915373e-05
104522360,SYRUP MENTA TORANI 750 ml,26.0,1.3883967476864878,-11.343628699208349,0.008148007404814282
104522370,SYRUP TE CHAI TORANI 750 ml,46.0,-6.146805166154199,59.43183918718311,0.02306274267613491
104522380,SYRUP VAINILLA TORANI 750 ml,84.0,-0.04558327675029042,2.727495665721498,4.1605663369460675e-06
104522390,"SALSA DE CARAMELO TORANI 1,89 l",18.0,0.24562602893580013,-1.00826871344919,0.0023949452752002136
104522460,PIMENTON/AJI COLOR 1 kg,81.0,-6.17550983224819,55.11695541176176,0.0948323497999607
104522470,PIMIENTA NEGRA MOLIDA 1 kg,44.0,0.2611100544904559,-1.525132146843587,0.0012516921530930623
104522490,AJO EN POLVO 1 kg,1.0,,,
104522520,CHURROS BUCLE AVIKO 1 kg,72.0,-11.689029680561216,101.6316780774701,0.13485682542491534
104522590,FILTRO PAPEL ICBA BUNN,17.0,-4.785065505263858,33.58893045981285,0.4059679843365171
104522600,FILTRO PAPEL TITAN BUNN,8.0,,,
104522610,REFRIGERADOR DE LECHE PARA LB 2317,3.0,32.80982747470974,-335.63494769941354,0.025674358797168187
104522620,TRUTRO ALA POLLO INTERF BRASIL 15 Kg,90.0,-0.49837153285878344,8.92795733777579,0.0007758051846424814
104522660,PAN HAMBURGUESA BRIOCHE 10 CM,73.0,-2.143134566319448,21.998111328792085,0.015104302575752621
104522670,"STRING CHEESE LEPRINO 6,8 Kg",37.0,-9.482763782935075,90.11597645583247,0.1550355288258429
104522910,TRUTRO CORTO IQF 1 Kg,67.0,-2.6924779098728457,26.197324138702548,0.06116624141635973
104522970,VASO DOBLE PARED 14 oz LAVAZZA,21.0,0.03215612605391507,1.8958415887773026,1.2536059410161395e-05
104522980,TAPA VASO 14 oz LAVAZZA,10.0,-2.606651834125208,25.631417860839363,0.3901382172138118
104522990,VASO DOBLE PARED 9 oz LAVAZZA,3.0,-27.99099906795433,243.07856190875293,0.5593839244652936
104523000,TAPA VASO 9 oz LAVAZZA,1.0,,,
104523010,SYRUP AGAVE TORANI 750 ml,8.0,,,
104523030,DOSIFICADOR SYRUP 750 ml TORANI,1.0,,,
104523040,MAYONESA SACHET CAROZZI 8 G,35.0,1.779972439672866,-11.545964219247812,0.0054232164412828365
104523050,MOSTAZA SACHET CAROZZI 8 G,23.0,2.0826264672752606,-13.648372007481532,0.006562016465645391
104523060,KETCHUP SACHET CAROZZI 8 G,56.0,2.7154761315099725,-18.820689650655233,0.03260108041188025
104523080,CARNE MECHADA CAMPESTRE 1 KG,83.0,5.637790108284159,-48.41799670429888,0.03960932603778851
104523100,TOALLA FACIAL 2H 21x14 50 UN,17.0,-4.2863295574721425,38.288666625615605,0.020638018989244056
104523150,MACARONS POPPIES 11 g,116.0,-0.6566803947889899,9.839405000972475,0.0045056385972621965
104523160,MIX DE DONUT RELLENAS POPPIES 68 g,89.0,0.1823564270195564,1.276478692159008,0.00018090032301168425
104523170,MIX DE MINI DONUT POPPIES 18 g,122.0,-2.112645294393839,23.63148900850336,0.03231769265419079
104523240,MERLUZA C/P S/E  1 kg 170-220g IMPORTADA,18.0,8.509921108212364,-67.496683025342,0.22934192492198452
104523380,LECHE ENTERA SOPROLE 1 l,88.0,10.812835096964958,-72.29567304623474,0.2146977099178285
104523390,LECHE DESCREMADA SOPROLE 1 l,33.0,-2.258129714716988,19.890727508741616,0.01399066134763927
104523400,LECHE SEMIDESCREMADA SOPROLE 1 l,28.0,6.824744268717784,-45.418148373723504,0.4388463787631302
104523470,POROTOS BLANCOS 1 Kg,40.0,4.481729211317918,-32.46820889242723,0.02842225545848448
104523480,ASADO DE TIRA 3C CERTIFIED ANGUS BEEF,11.0,1.5677930616925537,-11.65419573622579,0.4950634962418303
104523490,CARNE MECHADA PORCIONADA 120 GR,19.0,10.661863238138311,-98.89221337410088,0.695729644352173
104523510,HAMBURGUESA CERTIFIED ANGUS BEEF 170 g,6.0,0.2099979811792014,-0.2720558042476109,0.0010429134720607957
104523640,CHULETA CENTRO MARINADA 5 kg 220-260 g,87.0,3.934812169334048,-29.04565249075119,0.04283403570429336
104523650,CHULETA VETADA MARINADA 5 kg 220-260 g,62.0,4.17642229854425,-31.163129620374583,0.07059614383353101
104523750,HAMBURGUESA CLASICA 110 g,84.0,-1.9842993746153645,21.361454004105536,0.07874043629782432
104523760,SALMON PORCION C/P 5 kg 170-200g cong,3.0,-2.4271527818251797,23.42395840881037,0.41976273818553556
104523770,PUNTA DE GANSO CERTIFIED ANGUS BEEF,24.0,-0.11352828957689243,3.95622204542565,0.0011158795546992986
104523790,CAPSULA DOBLE ESP GOLD SEL LAVAZZA 16 g,43.0,0.5973993103085666,-4.259285959967396,0.0156353662358999
104523800,CAPSULA ESPRESSO GOLD SELECT LAVAZZA 8 g,72.0,0.27368137638028367,-1.1002052420235213,0.0033034172041564785
104523810,CAPSULA DOBLE GRAN ESPRESSO LAVAZZA 16 g,31.0,0.025615213068965928,1.5548025421384912,0.0025474893844411287
104523830,CAPSULA ESPRESSO TIERRA SEL LAVAZZA 8 g,47.0,-0.5245228652648561,6.5876690016158355,0.023255850030234664
104523840,CAPSULA DOBLE ESP TOP CLASS LAVAZZA 16 g,42.0,0.6198527838111532,-4.704006917633283,0.017374408678509902
104523850,CAPSULA ESPRESSO TOP CLASS LAVAZZA 8 g,80.0,0.278965694043391,-1.0398081935206398,0.018742644148647278
104523880,CHORIZO LA ESPAÑOLA 1 kg,77.0,6.349712210250594,-47.96242994156253,0.12947359708851114
104523890,LONGANIZA LA ESPAÑOLA 1 kg,53.0,-0.5225206725514162,7.273064718822825,0.01253750829942404
104523960,SERVILLETA GOURMET 1H 40x40 CM 50 UN,3.0,,,
104523990,FRUTA LISTA DURAZNO C/JUGO DE UVA 113 g,25.0,3.667615114650566,-25.700509648162505,0.08229903970095448
104524040,CHURROS CLÁSICO (RECTO) AVIKO 1KG,76.0,-7.95823171189078,69.8775291826976,0.13780707589653296
104524090,"QUESO MOZZARELLA TREGGAR 2,7 kg",5.0,-0.30920220652331754,4.67371934273747,0.03534758660149384
104524100,BOMBILLA ENVASADA NEGRA 6 mm,53.0,7.618738851582936,-72.96423140597162,0.16142678727503543
104524110,BOMBILLA ENVASADA KRAFT 6 mm,11.0,0.23685621509890326,-1.3992073859210905,0.0022507091872727234
104524160,JUGO ORGANICO MANZANA PERA AMA 300 ml,54.0,9.114588881544577,-71.836986021194,0.08478092892627156
104524180,JUGO ORGANICO MANZANA CIRUELA AMA 300 ml,51.0,8.831426408534229,-69.2352284686747,0.1281627758127163
104524190,JUGO ORGANICO MANZANA AMA 300 ml,58.0,11.68596366781111,-92.37174501232451,0.164466721213742
104524200,JUGO ORGANICO MANZANA KIWI AMA 300 ml,52.0,3.172515328762434,-22.98946687194049,0.038163019965951436
104524230,GORRO NEGRO REDECILLA,35.0,14.700825292785222,-147.74036125434668,0.510235934936937
104524240,GUANTES LATEX TALLA S 100 UDS.,8.0,,,
104524250,GUANTES LATEX TALLA M 100 UDS.,25.0,-3.2233012680328854,33.23464659914303,0.0310115062114866
104524260,GUANTES LATEX TALLA L 100 UDS.,12.0,0.22962657607208073,-1.966991733676572,9.918663790693739e-05
104524290,FILETE 3/4 S/CORDON CAT V VACIO PARAGUAY,1.0,,,
104524310,PECHUGA DESHUESADA DE POLLO MARINADA 1 K,7.0,1.8666192721959973,-11.441318578260262,0.09860149058298444
104524330,PECHUGA DESHUESADA DE POLLO MARINADA 2 K,136.0,0.982818693188552,-1.6906951510102126,0.0026773687748063574
104524340,SALMON FILETE IND B IVP T-D 10-20KG CONG,25.0,-0.08189537876084689,3.929545286059014,0.0011148661089830526
104524370,MERMELADA FRUTILLA PERELLO 250 g,30.0,1.1463437342225322,-6.951021605107957,0.055068645794557884
104524420,ACEITE OLIVA E/VIRGEN ZAYTA 500 ml,37.0,-11.17658784617962,105.6150169072026,0.18074262577829303
104524440,MUFFIN CHOCOLATE CHIPS 115 g,14.0,0.5565881794265582,-2.6319055408836047,0.00024218333718822605
104524450,MUFFIN CHOCOLATE CHIPS 60 g,16.0,6.2514936325329735,-53.70924170851177,0.14723727907929585
104524460,MUFFIN ARANDANO FRAMBUESA 115 g,11.0,0.6739357017836268,-4.229102984238709,0.004810432546653462
104524470,MUFFIN ARANDANO FRAMBUESA 60 g,13.0,3.5072702548481596,-29.532909982908414,0.21448490096882183
104524490,CUBRE CALZADO TELA 100 uds.,10.0,-8.017027074932727,73.76352346108764,0.26745378563590944
104524500,GUANTES VINILO TALLA S 100 uds.,9.0,4.101070060337714,-36.856208367580194,0.0008537080420639177
104524510,GUANTES VINILO TALLA M 100 uds.,31.0,2.889490982652597,-25.250661225067084,0.04075698075253053
104524520,GUANTES VINILO TALLA L 100 uds.,29.0,-0.8454410337765231,8.629937281770381,0.003242136753573281
104524530,TRUTRO ALA IQF BRASIL 1 KG,45.0,-43.36504000860189,351.36861973190895,0.43327666595972203
104524540,FILETILLO POLLO IQF IMP 1 KG,70.0,0.8369977956478551,-2.8647223788566327,0.01674014408486008
104524570,AZUCAR FLOR IANSA 25 kg,45.0,-5.169916255129613,43.17019355195672,0.24823926888055478
104524590,VASO 9 oz CHURROMANIA,5.0,0.13773472275492102,0.9915329133676742,1.3755019698221132e-05
104524600,VASO 14 oz CHURROMANIA,4.0,7.35645904269681e-15,2.3025850929939793,
104524610,VASO 16 oz CHURROMANIA,15.0,-7.701864013817293,71.93682035295957,0.03418602188784096
104524660,CAFE ENTERO TIERRA SEL LAVAZZA 1 kg,67.0,-1.8044640102410507,20.85255484734813,0.15925564866621378
